condition: 1 = control,Cell index,KT pair No.,KT no.,Img no.,,Channel 1,,Frame,,Width,Pixel width,intensity centroid to disc center x,peak to disc center x,,,KK dist,,,Channel 2,,Width,Pixel width,intensity centroid to disc center x,peak to disc center x,,,KK dist
1,5,3,1,52,,1,,51,,0.203337138,0.506,0.070707663,0.079318113,,,2.979720852,,,2,,0.215126584,0.23,0.022816607,0.008457449,,,2.979720852
1,5,3,1,53,,1,,52,,0.192787062,0.414,0.017569528,0.020826603,,,2.904928284,,,2,,0.200896049,0.23,0.03923207,0.024336772,,,2.904928284
1,5,3,1,54,,1,,53,,0.19232842,0.46,0.046275023,0.048802367,,,2.875643985,,,2,,0.183259621,0.184,0.032893765,0.028771963,,,2.875643985
1,5,3,1,55,,1,,54,,0.193741984,0.46,0.04205984,0.045918196,,,2.865323774,,,2,,0.203763249,0.276,0.022011562,0.021632982,,,2.865323774
1,5,3,1,56,,1,,55,,0.187992055,0.414,0.012502895,0.017622454,,,2.773765727,,,2,,0.177150444,0.23,0.013744156,0.004616586,,,2.773765727
1,5,3,1,57,,1,,56,,0.212186963,0.46,0.038950937,0.051932877,,,2.773765727,,,2,,0.188994782,0.23,0.032926305,0.029372308,,,2.773765727
1,5,3,1,58,,1,,57,,0.200209942,0.46,0.039491522,0.045044904,,,2.674337355,,,2,,0.186774857,0.23,0.013112085,0.010049648,,,2.674337355
1,5,3,1,59,,1,,58,,0.201805762,0.414,0.035224923,0.043538944,,,2.766126589,,,2,,0.197867332,0.23,0.025310539,0.035016945,,,2.766126589
1,5,3,1,60,,1,,59,,0.216708664,0.46,0.042503621,0.058051657,,,2.875643985,,,2,,0.198631913,0.276,0.024298764,0.009124482,,,2.875643985
1,5,3,1,61,,1,,60,,0.199322565,0.46,0.050364281,0.054370401,,,2.949744455,,,2,,0.185943041,0.23,0.023565153,0.025101886,,,2.949744455
1,5,3,2,2,,1,,1,,0.171121137,0.322,0.005960184,0.007519703,,,2.761532963,,,2,,0.181892216,0.276,0.009879908,0.002494334,,,2.761532963
1,5,3,2,3,,1,,2,,0.17398963,0.322,0.016693905,0.013825216,,,2.760000055,,,2,,0.174882868,0.23,0.017303959,0.014223922,,,2.760000055
1,5,3,2,4,,1,,3,,0.174607483,0.368,0.015290015,0.017091035,,,2.766126589,,,2,,0.189857962,0.23,0.025000992,0.024871638,,,2.766126589
1,5,3,2,5,,1,,4,,0.168380199,0.368,0.021232471,0.018672955,,,2.773765727,,,2,,0.190418417,0.23,0.02781235,0.024157485,,,2.773765727
1,5,3,2,6,,1,,5,,0.174161227,0.368,0.025038845,0.021149118,,,2.966910911,,,2,,0.198868363,0.23,0.013759103,0.003634153,,,2.966910911
1,5,3,2,7,,1,,6,,0.178684195,0.368,0.023887482,0.020354992,,,2.949744455,,,2,,0.187264545,0.276,0.017679194,0.008207222,,,2.949744455
1,5,3,2,8,,1,,7,,0.176431981,0.368,8.95E-05,-0.003578631,,,2.853483542,,,2,,0.184761141,0.23,0.029242128,0.0276984,,,2.853483542
1,5,3,2,9,,1,,8,,0.181409072,0.368,0.003412464,0.00189145,,,3.03739368,,,2,,0.190532984,0.276,0.009139749,0.0056785,,,3.03739368
1,5,3,2,10,,1,,9,,0.189362722,0.414,0.007522137,0.001287769,,,3.041570708,,,2,,0.206647504,0.276,0.021786844,0.021084097,,,3.041570708
1,5,3,2,11,,1,,10,,0.188226613,0.414,0.017449969,0.012643593,,,3.225252923,,,2,,0.181639582,0.23,0.023871698,0.011916999,,,3.225252923
1,5,3,2,12,,1,,11,,0.1690506,0.368,0.038049552,0.041584231,,,3.133407154,,,2,,0.199482943,0.276,0.010919012,-0.002366124,,,3.133407154
1,5,3,2,13,,1,,12,,0.178930131,0.414,0.027646139,0.024650352,,,3.129352711,,,2,,0.188997209,0.23,0.032845314,0.02915028,,,3.129352711
1,5,3,2,14,,1,,13,,0.180565193,0.368,0.026443456,0.022935321,,,3.129352711,,,2,,0.201730188,0.322,-0.003075547,-0.020396712,,,3.129352711
1,5,3,2,15,,1,,14,,0.181123124,0.368,0.011181586,0.008301704,,,3.03739368,,,2,,0.204807741,0.276,0.010366913,-2.29E-05,,,3.03739368
1,5,3,2,16,,1,,15,,0.196655152,0.368,0.014673472,0.006368982,,,3.036000061,,,2,,0.1908682,0.23,0.021428781,0.021736657,,,3.036000061
1,5,3,2,17,,1,,16,,0.181058002,0.368,0.010603744,0.010524948,,,2.852000057,,,2,,0.18502583,0.276,0.019290082,0.012728986,,,2.852000057
1,5,3,2,18,,1,,17,,0.187827091,0.506,-0.073323463,-0.074344831,,,2.853483542,,,2,,0.21000916,0.276,0.008257278,-0.007843465,,,2.853483542
1,5,3,2,19,,1,,18,,0.181069507,0.368,0.013931199,0.014789903,,,2.852000057,,,2,,0.181037328,0.23,0.035962581,0.027246692,,,2.852000057
1,5,3,2,20,,1,,19,,0.195010878,0.506,-0.032616167,-0.038505506,,,2.853483542,,,2,,0.19303598,0.23,0.020514893,0.016791497,,,2.853483542
1,5,3,2,21,,1,,20,,0.206598582,0.414,0.034634593,0.032639023,,,2.945437208,,,2,,0.19037144,0.23,0.02170424,0.020124544,,,2.945437208
1,5,3,2,22,,1,,21,,0.197756997,0.46,-0.00439344,-0.003512614,,,2.945437208,,,2,,0.217480081,0.276,0.020769707,0.019949549,,,2.945437208
1,5,3,2,23,,1,,22,,0.221662908,0.414,0.010832614,0.000671454,,,3.03739368,,,2,,0.23238719,0.276,0.00272228,-0.01162929,,,3.03739368
1,5,3,2,24,,1,,23,,0.219502158,0.46,0.023717967,0.014651328,,,3.133407154,,,2,,0.218081179,0.23,0.03136828,0.025390783,,,3.133407154
1,5,3,2,25,,1,,24,,0.192991852,0.414,0.018795395,0.020201717,,,3.23180699,,,2,,0.211556051,0.23,0.029100967,0.023889242,,,3.23180699
1,5,3,2,26,,1,,25,,0.18839209,0.368,0.018669043,0.024627732,,,3.240960416,,,2,,0.176375031,0.23,0.029948475,0.031349244,,,3.240960416
1,5,3,2,27,,1,,26,,0.191498272,0.368,0.014557704,0.009735996,,,3.23180699,,,2,,0.206588528,0.276,0.021341136,0.012363596,,,3.23180699
1,5,3,2,28,,1,,27,,0.191771186,0.368,0.019136763,0.021582243,,,3.23180699,,,2,,0.188944328,0.23,0.022569694,0.017571512,,,3.23180699
1,5,3,2,29,,1,,28,,0.212675306,0.414,0.018717401,0.01584679,,,3.225252923,,,2,,0.223905138,0.276,0.026816787,0.010160893,,,3.225252923
1,5,3,2,30,,1,,29,,0.199847587,0.368,0.013455043,0.005864318,,,3.048519702,,,2,,0.22722704,0.276,0.014084956,-0.002922729,,,3.048519702
1,5,3,2,31,,1,,30,,0.228207755,0.414,0.018503351,0.020523916,,,3.149572732,,,2,,0.222022433,0.276,0.030348626,0.026827193,,,3.149572732
1,5,3,2,32,,1,,31,,0.208022331,0.414,0.012891271,0.013945628,,,3.149572732,,,2,,0.234148655,0.276,0.036117109,0.018610709,,,3.149572732
1,5,3,2,33,,1,,32,,0.206236951,0.414,0.023811125,0.021967178,,,3.161642674,,,2,,0.212169065,0.23,0.026167289,0.016003389,,,3.161642674
1,5,3,2,34,,1,,33,,0.215219188,0.414,0.017451655,0.019409323,,,3.070650807,,,2,,0.217874001,0.276,0.03050598,0.036871655,,,3.070650807
1,5,3,2,35,,1,,34,,0.234532424,0.46,0.03485764,0.037844272,,,3.085773871,,,2,,0.243446197,0.276,0.015727667,0.018562193,,,3.085773871
1,5,3,2,36,,1,,35,,0.204358587,0.414,0.030595953,0.028146141,,,3.161642674,,,2,,0.202325473,0.276,0.025955364,0.019321178,,,3.161642674
1,5,3,2,37,,1,,36,,0.213019442,0.46,0.013270701,0.011339911,,,3.058221767,,,2,,0.226675275,0.23,0.023528823,0.014729678,,,3.058221767
1,5,3,2,38,,1,,37,,0.212997732,0.46,0.020154764,0.014274779,,,2.966910911,,,2,,0.22052749,0.23,0.015932001,0.011888655,,,2.966910911
1,5,3,2,39,,1,,38,,0.231210046,0.46,0.032418159,0.034756022,,,2.784425311,,,2,,0.226718975,0.276,0.038383145,0.030218985,,,2.784425311
1,5,3,2,40,,1,,39,,0.217204861,0.46,0.018683923,0.012200155,,,2.693259789,,,2,,0.238654748,0.276,0.024423372,0.002826403,,,2.693259789
1,5,3,2,41,,1,,40,,0.241241078,0.506,0.019723554,0.018412463,,,2.773765727,,,2,,0.190599008,0.276,0.026883188,0.056859166,,,2.773765727
1,5,3,2,42,,1,,41,,0.253773512,0.552,0.019925428,0.028403349,,,2.875643985,,,2,,0.241606785,0.276,0.01499919,0.020290344,,,2.875643985
1,5,3,2,43,,1,,42,,0.242229223,0.598,0.054883139,0.059627018,,,2.875643985,,,2,,0.215455621,0.276,0.029099214,0.017639571,,,2.875643985
1,5,3,2,44,,1,,43,,0.216732055,0.46,0.038231379,0.051346532,,,2.784425311,,,2,,0.217429729,0.276,0.005444931,-0.000463949,,,2.784425311
1,5,3,2,45,,1,,44,,0.234262058,0.46,0.037444473,0.034862487,,,2.875643985,,,2,,0.212324083,0.276,0.022705974,0.016627615,,,2.875643985
1,5,3,2,46,,1,,45,,0.238627142,0.46,0.030423212,0.040236676,,,2.99530305,,,2,,0.207598601,0.23,0.023677447,0.032636006,,,2.99530305
1,5,3,2,47,,1,,46,,0.209530038,0.506,0.038319092,0.03146718,,,3.161642674,,,2,,0.200570805,0.23,0.025033707,0.018741661,,,3.161642674
1,5,3,2,48,,1,,47,,0.236368303,0.46,0.047551538,0.061053992,,,3.252691259,,,2,,0.211565195,0.276,0.032418084,0.028466847,,,3.252691259
1,5,3,2,49,,1,,48,,0.221834781,0.506,0.043990205,0.052793749,,,3.23180699,,,2,,0.214909692,0.276,0.02995013,0.023706467,,,3.23180699
1,5,3,2,50,,1,,49,,0.264993231,0.506,0.043229253,0.05731027,,,3.240960416,,,2,,0.226715775,0.276,0.039977378,0.040146919,,,3.240960416
1,5,3,2,51,,1,,50,,0.249293623,0.598,0.068394051,0.067805986,,,3.240960416,,,2,,0.219587823,0.276,0.023769831,0.040679342,,,3.240960416
1,5,3,2,52,,1,,51,,0.239643722,0.46,0.021110187,0.028366157,,,2.979720852,,,2,,0.20700685,0.276,0.025897519,0.031808551,,,2.979720852
1,5,3,2,53,,1,,52,,0.234144097,0.506,-0.001364776,-0.005496306,,,2.904928284,,,2,,0.226086813,0.276,0.018920507,0.021464025,,,2.904928284
1,5,3,2,54,,1,,53,,0.233695605,0.506,0.022593081,0.018066719,,,2.875643985,,,2,,0.250530433,0.322,0.027150626,0.025052164,,,2.875643985
1,5,3,2,55,,1,,54,,0.207567949,0.414,0.009481824,0.004451429,,,2.865323774,,,2,,0.228592604,0.23,0.018174824,0.028843771,,,2.865323774
1,5,3,2,56,,1,,55,,0.211683978,0.46,0.019561254,0.019634885,,,2.773765727,,,2,,0.237891383,0.276,0.034870283,0.019991565,,,2.773765727
1,5,3,2,57,,1,,56,,0.190632649,0.414,0.002058316,0.002766644,,,2.773765727,,,2,,0.19183697,0.276,0.018862043,0.010763486,,,2.773765727
1,5,3,2,58,,1,,57,,0.201568913,0.46,0.013423213,0.01168773,,,2.674337355,,,2,,0.211593255,0.276,0.028770329,0.016897278,,,2.674337355
1,5,3,2,59,,1,,58,,0.199907046,0.414,-0.002257357,-0.004862232,,,2.766126589,,,2,,0.218183677,0.23,0.013616253,0.000722683,,,2.766126589
1,5,3,2,60,,1,,59,,0.199390253,0.46,0.006748962,0.003509106,,,2.875643985,,,2,,0.217956799,0.276,0.009199275,0.024667984,,,2.875643985
1,5,3,2,61,,1,,60,,0.186864526,0.506,0.008917456,-0.001372584,,,2.949744455,,,2,,0.204447361,0.23,0.026720617,0.006991557,,,2.949744455
1,5,5,1,2,,1,,1,,0.247044387,0.414,0.016035561,0.013306038,,,2.852000057,,,2,,0.244138639,0.322,0.035072651,0.047597666,,,2.852000057
1,5,5,1,3,,1,,2,,0.257649683,0.506,0.037497897,0.027109308,,,2.857929377,,,2,,0.247439974,0.322,0.027857313,0.039018402,,,2.857929377
1,5,5,1,4,,1,,3,,0.203074766,0.368,0.03323351,0.035883979,,,2.852000057,,,2,,0.217802749,0.322,0.045947985,0.051849839,,,2.852000057
1,5,5,1,5,,1,,4,,0.196317248,0.414,-0.016761541,-0.023836284,,,2.944000059,,,2,,0.196229887,0.276,-0.003985325,-0.015263565,,,2.944000059
1,5,5,1,6,,1,,5,,0.191140408,0.46,-0.020342469,-0.029470827,,,2.853483542,,,2,,0.200982183,0.276,0.018910815,0.007202594,,,2.853483542
1,5,5,1,7,,1,,6,,0.218415064,0.46,0.039588307,0.026379744,,,2.576000052,,,2,,0.217539074,0.322,0.029269021,0.034728669,,,2.576000052
1,5,5,1,8,,1,,7,,0.201277355,0.506,-0.008839209,-0.019043161,,,2.48570317,,,2,,0.217643185,0.322,0.01179839,-0.00667542,,,2.48570317
1,5,5,1,9,,1,,8,,0.195852183,0.46,-0.015386198,-0.023544922,,,2.576000052,,,2,,0.198936142,0.322,-0.002787673,-0.018688644,,,2.576000052
1,5,5,1,10,,1,,9,,0.183663647,0.414,0.014968967,0.02141747,,,2.48400005,,,2,,0.183635527,0.276,0.007427855,0.013391024,,,2.48400005
1,5,5,1,11,,1,,10,,0.187803649,0.414,0.015707389,0.018205706,,,2.577642385,,,2,,0.176714395,0.276,0.009186064,0.010755104,,,2.577642385
1,5,5,1,12,,1,,11,,0.192272226,0.414,0.020052203,0.014005195,,,2.576000052,,,2,,0.201857845,0.322,0.025561059,0.034890546,,,2.576000052
1,5,5,1,13,,1,,12,,0.19534766,0.506,-0.018795697,-0.024766246,,,2.852000057,,,2,,0.186291366,0.322,5.55E-05,0.00625831,,,2.852000057
1,5,5,1,14,,1,,13,,0.211199932,0.46,0.003684717,0.012764859,,,2.761532963,,,2,,0.183164392,0.322,0.022827613,0.030833476,,,2.761532963
1,5,5,1,15,,1,,14,,0.185035904,0.46,-0.006355562,-0.002075441,,,2.857929377,,,2,,0.169535728,0.276,0.006664346,0.003189577,,,2.857929377
1,5,5,1,16,,1,,15,,0.186770816,0.414,0.010328186,0.015581628,,,2.956909256,,,2,,0.167608624,0.276,0.014074379,0.03456005,,,2.956909256
1,5,5,1,17,,1,,16,,0.189703048,0.506,-0.018508332,-0.018423145,,,3.048519702,,,2,,0.190503011,0.368,0.001258926,-0.002486055,,,3.048519702
1,5,5,1,18,,1,,17,,0.203556531,0.506,-0.004699724,-0.003836696,,,2.956909256,,,2,,0.182066951,0.322,0.008579771,0.023249695,,,2.956909256
1,5,5,1,19,,1,,18,,0.195479705,0.506,-0.012499193,-0.013315619,,,3.03739368,,,2,,0.184882295,0.276,0.014632506,0.020843092,,,3.03739368
1,5,5,1,20,,1,,19,,0.215643467,0.506,0.006433382,-0.004176242,,,3.03739368,,,2,,0.19842374,0.322,0.011668445,0.019084682,,,3.03739368
1,5,5,1,21,,1,,20,,0.196919429,0.644,-0.064795238,-0.059142935,,,3.225252923,,,2,,0.188585667,0.322,0.032635428,0.044885668,,,3.225252923
1,5,5,1,22,,1,,21,,0.199291746,0.644,-0.053995516,-0.057120599,,,3.225252923,,,2,,0.186881941,0.322,0.000360484,0.004860138,,,3.225252923
1,5,5,1,23,,1,,22,,0.237470146,0.552,0.001139912,-0.007023984,,,3.225252923,,,2,,0.202550138,0.414,-0.008302295,-0.022229735,,,3.225252923
1,5,5,1,24,,1,,23,,0.232986298,0.598,0.009190968,0.006934047,,,3.221314082,,,2,,0.214249362,0.414,-0.01283923,-0.024215588,,,3.221314082
1,5,5,1,25,,1,,24,,0.220584012,0.552,0.044970117,0.038259696,,,3.03739368,,,2,,0.21771757,0.368,-0.019905539,-0.022101282,,,3.03739368
1,5,5,1,26,,1,,25,,0.243601012,0.644,0.043840179,0.036786323,,,3.129352711,,,2,,0.253164369,0.414,0.01120326,0.007896402,,,3.129352711
1,5,5,1,27,,1,,26,,0.226267608,0.552,4.72E-05,-0.031321841,,,3.128000063,,,2,,0.216100778,0.368,0.014784857,-0.004841076,,,3.128000063
1,5,5,1,28,,1,,27,,0.228050478,0.644,-0.005633973,-0.011930911,,,2.945437208,,,2,,0.221537381,0.414,-0.010412741,-0.027593083,,,2.945437208
1,5,5,1,29,,1,,28,,0.275250552,0.644,-0.026280207,-0.049907095,,,2.853483542,,,2,,0.230395935,0.322,0.018875159,0.011760026,,,2.853483542
1,5,5,1,30,,1,,29,,0.227530208,0.552,0.014388368,-0.00283761,,,2.852000057,,,2,,0.231209627,0.414,0.004210502,-0.014558022,,,2.852000057
1,5,5,1,31,,1,,30,,0.227158205,0.506,0.009141617,-0.013184351,,,2.853483542,,,2,,0.220145392,0.368,0.01715768,-0.002113005,,,2.853483542
1,5,5,1,32,,1,,31,,0.213010281,0.552,0.008916645,-0.010911041,,,2.853483542,,,2,,0.186114975,0.368,0.034771079,-0.001986365,,,2.853483542
1,5,5,1,33,,1,,32,,0.210397538,0.46,0.025101534,0.000507516,,,2.674337355,,,2,,0.183089399,0.322,0.059566473,0.009696289,,,2.674337355
1,5,5,1,34,,1,,33,,0.21468337,0.46,0.030090634,0.016786248,,,2.577642385,,,2,,0.193716607,0.322,0.079254205,0.030379141,,,2.577642385
1,5,5,1,35,,1,,34,,0.212844258,0.46,0.041671084,0.025955324,,,2.577642385,,,2,,0.201211142,0.322,0.068141342,0.043471718,,,2.577642385
1,5,5,1,36,,1,,35,,0.221893357,0.506,0.018543597,0.01265733,,,2.853483542,,,2,,0.214770849,0.322,0.01412723,0.020573772,,,2.853483542
1,5,5,1,37,,1,,36,,0.213980613,0.552,0.017343664,0.016813085,,,2.853483542,,,2,,0.215218021,0.276,0.014853663,0.000135738,,,2.853483542
1,5,5,1,38,,1,,37,,0.199592374,0.414,0.035621832,0.03116441,,,2.761532963,,,2,,0.202977301,0.276,0.02658566,0.018097047,,,2.761532963
1,5,5,1,39,,1,,38,,0.183219153,0.46,0.02496397,0.001260636,,,2.669585789,,,2,,0.192037995,0.322,0.026827953,0.022101566,,,2.669585789
1,5,5,1,40,,1,,39,,0.18354501,0.414,0.01122237,0.003324601,,,2.668000053,,,2,,0.189599047,0.184,0.013854502,0.01247325,,,2.668000053
1,5,5,1,41,,1,,40,,0.186417445,0.414,0.035834519,0.013664091,,,2.766126589,,,2,,0.177359692,0.276,0.056510887,0.02592786,,,2.766126589
1,5,5,1,42,,1,,41,,0.182438133,0.23,0.000941953,-0.000757674,,,2.674337355,,,2,,0.179216978,0.23,0.017085226,0.01977242,,,2.674337355
1,5,5,1,43,,1,,42,,0.185620815,0.414,0.013281751,0.013506792,,,2.58256312,,,2,,0.176871002,0.276,0.02437505,0.025878828,,,2.58256312
1,5,5,1,44,,1,,43,,0.194947147,0.46,0.017656591,0.016471798,,,2.58256312,,,2,,0.211956085,0.276,0.020550122,0.010657441,,,2.58256312
1,5,5,1,45,,1,,44,,0.190245037,0.368,0.022561756,0.017209224,,,2.766126589,,,2,,0.178769587,0.276,0.012819712,0.010152312,,,2.766126589
1,5,5,1,46,,1,,45,,0.186622581,0.322,0.021193252,0.02008672,,,3.140152925,,,2,,0.178619464,0.276,0.032839448,0.031356051,,,3.140152925
1,5,5,1,47,,1,,46,,0.198832212,0.322,0.010853136,0.008702214,,,3.32348017,,,2,,0.18741308,0.276,0.010241029,0.004950985,,,3.32348017
1,5,5,1,48,,1,,47,,0.192053408,0.322,0.022021953,0.021589505,,,3.32348017,,,2,,0.208463142,0.276,0.013681938,0.005878826,,,3.32348017
1,5,5,1,49,,1,,48,,0.201508697,0.322,0.018445702,0.020080132,,,3.23180699,,,2,,0.192431966,0.276,0.02067025,0.013697214,,,3.23180699
1,5,5,1,50,,1,,49,,0.199822193,0.368,0.008102755,0.000527507,,,3.140152925,,,2,,0.18957311,0.23,-0.001938129,-0.017796374,,,3.140152925
1,5,5,1,51,,1,,50,,0.227167696,0.46,0.033646007,0.020272451,,,3.058221767,,,2,,0.208921103,0.276,0.012324711,-0.007137572,,,3.058221767
1,5,5,1,52,,1,,51,,0.202688388,0.322,0.001875321,-0.00452664,,,3.041570708,,,2,,0.225025054,0.276,0.00300405,-0.021797541,,,3.041570708
1,5,5,1,53,,1,,52,,0.196396162,0.368,0.015562997,0.010398798,,,3.03739368,,,2,,0.192198463,0.322,-0.006268984,-0.015763397,,,3.03739368
1,5,5,1,54,,1,,53,,0.197794795,0.414,0.002021085,-0.000486859,,,2.949744455,,,2,,0.20271872,0.276,0.021976266,0.011780002,,,2.949744455
1,5,5,1,55,,1,,54,,0.201212838,0.414,-0.002359725,-0.008357491,,,2.766126589,,,2,,0.216151232,0.276,0.022991785,0.024386616,,,2.766126589
1,5,5,1,56,,1,,55,,0.195171226,0.414,0.014741159,0.008400261,,,2.766126589,,,2,,0.187497085,0.276,0.016720847,0.002567514,,,2.766126589
1,5,5,1,57,,1,,56,,0.199533363,0.368,0.00777579,0.004831702,,,2.865323774,,,2,,0.212005629,0.322,0.009596336,-0.018190631,,,2.865323774
1,5,5,1,58,,1,,57,,0.209503755,0.46,-0.009956076,-0.019399026,,,2.956909256,,,2,,0.227246245,0.276,0.006032228,-0.012057821,,,2.956909256
1,5,5,1,59,,1,,58,,0.203217817,0.506,-0.015121751,-0.016631199,,,2.875643985,,,2,,0.187069541,0.276,0.03973968,0.038925237,,,2.875643985
1,5,5,1,60,,1,,59,,0.22609438,0.46,0.047923234,0.042956185,,,3.140152925,,,2,,0.209867466,0.276,0.0210206,0.025786988,,,3.140152925
1,5,5,1,61,,1,,60,,0.21203311,0.552,0.005535965,-0.001845108,,,3.225252923,,,2,,0.238962631,0.322,0.025374215,8.86E-05,,,3.225252923
1,5,5,2,2,,1,,1,,0.188153726,0.368,0.025745144,0.028410914,,,2.852000057,,,2,,0.183471129,0.276,0.021041706,0.026216763,,,2.852000057
1,5,5,2,3,,1,,2,,0.178817291,0.322,0.017905899,0.018036055,,,2.857929377,,,2,,0.172598441,0.276,0.026110834,0.024686058,,,2.857929377
1,5,5,2,4,,1,,3,,0.172463608,0.368,0.014920685,0.011141325,,,2.852000057,,,2,,0.171075695,0.276,0.035432173,0.034031512,,,2.852000057
1,5,5,2,5,,1,,4,,0.193210839,0.368,0.012524518,0.00844634,,,2.944000059,,,2,,0.196131579,0.276,0.024072869,0.024003673,,,2.944000059
1,5,5,2,6,,1,,5,,0.181218418,0.414,0.027982987,0.029595419,,,2.853483542,,,2,,0.180440242,0.276,0.03861183,0.041498601,,,2.853483542
1,5,5,2,7,,1,,6,,0.177749016,0.23,0.03500705,0.032384376,,,2.576000052,,,2,,0.177482689,0.23,0.020886065,0.022088383,,,2.576000052
1,5,5,2,8,,1,,7,,0.16946623,0.368,0.006168738,0.005129089,,,2.48570317,,,2,,0.196997355,0.276,0.01762345,0.016849971,,,2.48570317
1,5,5,2,9,,1,,8,,0.165039425,0.414,-0.000170614,-0.00106963,,,2.576000052,,,2,,0.18301835,0.276,0.016724277,0.018631233,,,2.576000052
1,5,5,2,10,,1,,9,,0.189133542,0.506,0.061441095,0.062665797,,,2.48400005,,,2,,0.19247655,0.276,0.030792383,0.026592231,,,2.48400005
1,5,5,2,11,,1,,10,,0.17538099,0.414,0.002648801,0.001940716,,,2.577642385,,,2,,0.181208916,0.276,0.019386165,0.018084394,,,2.577642385
1,5,5,2,12,,1,,11,,0.174289801,0.368,0.010978399,0.014330624,,,2.576000052,,,2,,0.183664621,0.276,0.017475498,0.014735897,,,2.576000052
1,5,5,2,13,,1,,12,,0.171518973,0.414,0.016382489,0.021085635,,,2.852000057,,,2,,0.169603723,0.276,0.023348811,0.030895425,,,2.852000057
1,5,5,2,14,,1,,13,,0.176912868,0.414,0.016269221,0.017728975,,,2.761532963,,,2,,0.176295458,0.23,0.015739067,0.015383188,,,2.761532963
1,5,5,2,15,,1,,14,,0.185220005,0.322,0.010380146,0.006143591,,,2.857929377,,,2,,0.194091424,0.276,0.02621765,0.022822269,,,2.857929377
1,5,5,2,16,,1,,15,,0.189070652,0.368,0.022511797,0.015148569,,,2.956909256,,,2,,0.171456122,0.276,0.015071279,0.008054001,,,2.956909256
1,5,5,2,17,,1,,16,,0.194587923,0.46,0.024848672,0.030450872,,,3.048519702,,,2,,0.199997531,0.276,0.025342711,0.01854123,,,3.048519702
1,5,5,2,18,,1,,17,,0.186909919,0.276,0.029337466,0.034467889,,,2.956909256,,,2,,0.178312294,0.23,0.029642435,0.024177154,,,2.956909256
1,5,5,2,19,,1,,18,,0.193078569,0.414,0.013478519,0.014814646,,,3.03739368,,,2,,0.206029418,0.23,0.011187163,0.009269471,,,3.03739368
1,5,5,2,20,,1,,19,,0.194497531,0.46,0.023343906,0.022950426,,,3.03739368,,,2,,0.185876006,0.322,-0.005083683,-0.007108609,,,3.03739368
1,5,5,2,21,,1,,20,,0.187182298,0.414,0.010245806,0.000432885,,,3.225252923,,,2,,0.199360931,0.276,0.010946331,0.00535584,,,3.225252923
1,5,5,2,22,,1,,21,,0.197072747,0.414,0.02315122,0.019511122,,,3.225252923,,,2,,0.211003315,0.276,0.013484752,0.011422732,,,3.225252923
1,5,5,2,23,,1,,22,,0.195450202,0.414,0.03587337,0.04399185,,,3.225252923,,,2,,0.198694503,0.276,0.016536136,0.017907229,,,3.225252923
1,5,5,2,24,,1,,23,,0.20054703,0.506,0.051043183,0.07414466,,,3.221314082,,,2,,0.198321677,0.23,0.009056383,0.039044195,,,3.221314082
1,5,5,2,25,,1,,24,,0.199184289,0.46,0.042987598,0.062588437,,,3.03739368,,,2,,0.201380444,0.276,0.038203582,0.051152625,,,3.03739368
1,5,5,2,26,,1,,25,,0.203652438,0.506,0.03730878,0.048037441,,,3.129352711,,,2,,0.208947325,0.23,0.019709738,0.03060168,,,3.129352711
1,5,5,2,27,,1,,26,,0.192498605,0.46,0.040567293,0.060176971,,,3.128000063,,,2,,0.21289823,0.276,0.031189653,0.03956808,,,3.128000063
1,5,5,2,28,,1,,27,,0.235547956,0.506,0.067749789,0.094310235,,,2.945437208,,,2,,0.210675496,0.23,0.032865165,0.040276067,,,2.945437208
1,5,5,2,29,,1,,28,,0.209642222,0.506,0.038881004,0.04806834,,,2.853483542,,,2,,0.201364509,0.276,0.019741334,0.027952515,,,2.853483542
1,5,5,2,30,,1,,29,,0.190064738,0.46,0.006854054,0.010582774,,,2.852000057,,,2,,0.179369661,0.23,0.020682356,0.016737108,,,2.852000057
1,5,5,2,31,,1,,30,,0.186956524,0.414,0.009281136,0.005753465,,,2.853483542,,,2,,0.183510311,0.23,0.03637867,0.040007899,,,2.853483542
1,5,5,2,32,,1,,31,,0.170142518,0.276,0.016728821,0.02583216,,,2.853483542,,,2,,0.185650565,0.23,0.030529649,0.027844989,,,2.853483542
1,5,5,2,33,,1,,32,,0.186402052,0.23,0.018678016,0.023287696,,,2.674337355,,,2,,0.214318774,0.23,0.015392659,0.016676084,,,2.674337355
1,5,5,2,34,,1,,33,,0.188649463,0.23,0.023799138,0.024007697,,,2.577642385,,,2,,0.193703855,0.23,0.01676134,0.011759158,,,2.577642385
1,5,5,2,35,,1,,34,,0.174449541,0.414,-0.0094243,0.000532683,,,2.577642385,,,2,,0.198516525,0.23,0.015520171,0.021448,,,2.577642385
